Accident year,Casualty sex,Casualty age,Weather condition,Accident month,Killed or seriously injured
2020,Male,41,Fog or mist,January,1
2020,Male,41,Fog or mist,September,2
2020,Male,41,Fog or mist,December,1
2020,Male,42,Fine no high winds,January,14
2020,Male,42,Fine no high winds,February,14
2020,Male,42,Fine no high winds,March,8
2020,Male,42,Fine no high winds,April,6
2020,Male,42,Fine no high winds,May,14
2020,Male,42,Fine no high winds,June,18
2020,Male,42,Fine no high winds,July,15
2020,Male,42,Fine no high winds,August,24
2020,Male,42,Fine no high winds,September,17
2020,Male,42,Fine no high winds,October,12
2020,Male,42,Fine no high winds,November,14
2020,Male,42,Fine no high winds,December,11
2020,Male,42,Raining no high winds,January,2
2020,Male,42,Raining no high winds,March,1
2020,Male,42,Raining no high winds,July,3
2020,Male,42,Raining no high winds,August,1
2020,Male,42,Raining no high winds,September,1
2020,Male,42,Raining no high winds,October,10
2020,Male,42,Raining no high winds,December,3
2020,Male,42,Fine + high winds,February,1
2020,Male,42,Fine + high winds,October,1
2020,Male,42,Raining + high winds,January,1
2020,Male,42,Raining + high winds,February,1
2020,Male,42,Raining + high winds,March,1
2020,Male,42,Raining + high winds,November,1
2020,Male,42,Fog or mist,February,1
2020,Male,42,Fog or mist,August,1
2020,Male,42,Fog or mist,December,2
2020,Male,43,Fine no high winds,January,11
2020,Male,43,Fine no high winds,February,8
2020,Male,43,Fine no high winds,March,13
2020,Male,43,Fine no high winds,April,15
2020,Male,43,Fine no high winds,May,13
2020,Male,43,Fine no high winds,June,16
2020,Male,43,Fine no high winds,July,6
2020,Male,43,Fine no high winds,August,15
2020,Male,43,Fine no high winds,September,20
2020,Male,43,Fine no high winds,October,13
2020,Male,43,Fine no high winds,November,11
2020,Male,43,Fine no high winds,December,6
2020,Male,43,Raining no high winds,January,2
2020,Male,43,Raining no high winds,February,4
2020,Male,43,Raining no high winds,March,2
2020,Male,43,Raining no high winds,April,1
2020,Male,43,Raining no high winds,July,4
2020,Male,43,Raining no high winds,August,4
2020,Male,43,Raining no high winds,September,2
2020,Male,43,Raining no high winds,October,3
2020,Male,43,Raining no high winds,November,2
2020,Male,43,Raining no high winds,December,2
2020,Male,43,Snowing no high winds,December,1
2020,Male,43,Fine + high winds,July,1
2020,Male,43,Fine + high winds,August,1
2020,Male,43,Fine + high winds,October,1
2020,Male,43,Raining + high winds,January,1
2020,Male,43,Raining + high winds,February,1
2020,Male,43,Raining + high winds,June,1
2020,Male,43,Fog or mist,November,2
2020,Male,43,Fog or mist,December,1
2020,Male,44,Fine no high winds,January,13
2020,Male,44,Fine no high winds,February,8
2020,Male,44,Fine no high winds,March,15
2020,Male,44,Fine no high winds,April,15
2020,Male,44,Fine no high winds,May,22
2020,Male,44,Fine no high winds,June,11
2020,Male,44,Fine no high winds,July,17
2020,Male,44,Fine no high winds,August,11
2020,Male,44,Fine no high winds,September,21
2020,Male,44,Fine no high winds,October,6
2020,Male,44,Fine no high winds,November,11
2020,Male,44,Fine no high winds,December,7
2020,Male,44,Raining no high winds,January,5
2020,Male,44,Raining no high winds,February,2
2020,Male,44,Raining no high winds,June,2
2020,Male,44,Raining no high winds,July,1
2020,Male,44,Raining no high winds,September,1
2020,Male,44,Raining no high winds,November,3
2020,Male,44,Raining no high winds,December,3
2020,Male,44,Snowing no high winds,December,1
2020,Male,44,Fine + high winds,February,4
2020,Male,44,Fine + high winds,May,1
2020,Male,44,Raining + high winds,January,1
2020,Male,44,Raining + high winds,February,4
2020,Male,44,Raining + high winds,November,1
2020,Male,44,Snowing + high winds,February,1
2020,Male,44,Fog or mist,June,1
2020,Male,45,Fine no high winds,January,16
2020,Male,45,Fine no high winds,February,9
2020,Male,45,Fine no high winds,March,11
2020,Male,45,Fine no high winds,April,9
2020,Male,45,Fine no high winds,May,13
2020,Male,45,Fine no high winds,June,20
2020,Male,45,Fine no high winds,July,15
2020,Male,45,Fine no high winds,August,13
2020,Male,45,Fine no high winds,September,19
2020,Male,45,Fine no high winds,October,13
2020,Male,45,Fine no high winds,November,11
2020,Male,45,Fine no high winds,December,7
2020,Male,45,Raining no high winds,January,2
2020,Male,45,Raining no high winds,February,1
2020,Male,45,Raining no high winds,March,2
2020,Male,45,Raining no high winds,July,3
2020,Male,45,Raining no high winds,September,1
2020,Male,45,Raining no high winds,October,8
2020,Male,45,Raining no high winds,November,4
2020,Male,45,Raining no high winds,December,3
2020,Male,45,Fine + high winds,January,1
2020,Male,45,Fine + high winds,February,4
2020,Male,45,Raining + high winds,January,2
2020,Male,45,Fog or mist,January,1
2020,Male,46,Fine no high winds,January,14
2020,Male,46,Fine no high winds,February,7
2020,Male,46,Fine no high winds,March,7
2020,Male,46,Fine no high winds,April,10
2020,Male,46,Fine no high winds,May,18
2020,Male,46,Fine no high winds,June,9
2020,Male,46,Fine no high winds,July,16
2020,Male,46,Fine no high winds,August,14
2020,Male,46,Fine no high winds,September,19
2020,Male,46,Fine no high winds,October,13
2020,Male,46,Fine no high winds,November,5
2020,Male,46,Fine no high winds,December,10
2020,Male,46,Raining no high winds,January,3
2020,Male,46,Raining no high winds,February,1
2020,Male,46,Raining no high winds,March,1
2020,Male,46,Raining no high winds,May,1
2020,Male,46,Raining no high winds,June,2
2020,Male,46,Raining no high winds,July,3
2020,Male,46,Raining no high winds,August,3
2020,Male,46,Raining no high winds,October,6
2020,Male,46,Raining no high winds,November,1
2020,Male,46,Raining no high winds,December,4
2020,Male,46,Snowing no high winds,December,1
2020,Male,46,Fine + high winds,January,1
2020,Male,46,Fine + high winds,February,1
2020,Male,46,Raining + high winds,July,1
2020,Male,46,Raining + high winds,October,1
2020,Male,47,Fine no high winds,January,15
2020,Male,47,Fine no high winds,February,15
2020,Male,47,Fine no high winds,March,14
2020,Male,47,Fine no high winds,April,11
2020,Male,47,Fine no high winds,May,18
2020,Male,47,Fine no high winds,June,11
2020,Male,47,Fine no high winds,July,24
2020,Male,47,Fine no high winds,August,14
2020,Male,47,Fine no high winds,September,26
2020,Male,47,Fine no high winds,October,9
2020,Male,47,Fine no high winds,November,17
2020,Male,47,Fine no high winds,December,13
2020,Male,47,Raining no high winds,January,3
2020,Male,47,Raining no high winds,February,3
2020,Male,47,Raining no high winds,April,1
2020,Male,47,Raining no high winds,June,1
2020,Male,47,Raining no high winds,July,2
2020,Male,47,Raining no high winds,August,2
2020,Male,47,Raining no high winds,September,1
2020,Male,47,Raining no high winds,October,5
2020,Male,47,Raining no high winds,November,2
2020,Male,47,Raining no high winds,December,3
2020,Male,47,Fine + high winds,February,2
2020,Male,47,Fine + high winds,April,1
2020,Male,47,Fine + high winds,July,1
2020,Male,47,Fine + high winds,November,1
2020,Male,47,Raining + high winds,February,2
2020,Male,47,Raining + high winds,November,4
2020,Male,48,Fine no high winds,January,16
2020,Male,48,Fine no high winds,February,6
2020,Male,48,Fine no high winds,March,21
2020,Male,48,Fine no high winds,April,9
2020,Male,48,Fine no high winds,May,17
2020,Male,48,Fine no high winds,June,12
2020,Male,48,Fine no high winds,July,19
2020,Male,48,Fine no high winds,August,23
2020,Male,48,Fine no high winds,September,19
2020,Male,48,Fine no high winds,October,10
2020,Male,48,Fine no high winds,November,7
2020,Male,48,Fine no high winds,December,10
2020,Male,48,Raining no high winds,January,3
2020,Male,48,Raining no high winds,February,4
2020,Male,48,Raining no high winds,March,2
2020,Male,48,Raining no high winds,June,1
2020,Male,48,Raining no high winds,July,2
2020,Male,48,Raining no high winds,August,1
2020,Male,48,Raining no high winds,September,1
2020,Male,48,Raining no high winds,October,4
2020,Male,48,Raining no high winds,November,2
2020,Male,48,Raining no high winds,December,3
2020,Male,48,Snowing no high winds,December,1
2020,Male,48,Fine + high winds,February,2
2020,Male,48,Fine + high winds,April,1
2020,Male,48,Fine + high winds,October,1
2020,Male,48,Raining + high winds,February,1
2020,Male,48,Raining + high winds,March,1
2020,Male,48,Raining + high winds,August,1
2020,Male,48,Fog or mist,February,1
2020,Male,48,Fog or mist,August,1
2020,Male,48,Fog or mist,December,1
2020,Male,49,Fine no high winds,January,14
2020,Male,49,Fine no high winds,February,13
2020,Male,49,Fine no high winds,March,16
2020,Male,49,Fine no high winds,April,15
2020,Male,49,Fine no high winds,May,14
2020,Male,49,Fine no high winds,June,14
2020,Male,49,Fine no high winds,July,21
2020,Male,49,Fine no high winds,August,22
2020,Male,49,Fine no high winds,September,24
2020,Male,49,Fine no high winds,October,10
2020,Male,49,Fine no high winds,November,15
2020,Male,49,Fine no high winds,December,8
2020,Male,49,Raining no high winds,January,7
2020,Male,49,Raining no high winds,February,1
2020,Male,49,Raining no high winds,March,2
2020,Male,49,Raining no high winds,June,1
2020,Male,49,Raining no high winds,August,1
2020,Male,49,Raining no high winds,October,5
2020,Male,49,Raining no high winds,November,3
2020,Male,49,Raining no high winds,December,7
2020,Male,49,Fine + high winds,January,1
2020,Male,49,Fine + high winds,February,1
2020,Male,49,Fine + high winds,July,2
2020,Male,49,Fog or mist,February,1
2020,Male,50,Fine no high winds,January,9
2020,Male,50,Fine no high winds,February,13
2020,Male,50,Fine no high winds,March,18
2020,Male,50,Fine no high winds,April,13
2020,Male,50,Fine no high winds,May,13
2020,Male,50,Fine no high winds,June,14
2020,Male,50,Fine no high winds,July,19
2020,Male,50,Fine no high winds,August,17
2020,Male,50,Fine no high winds,September,17
2020,Male,50,Fine no high winds,October,13
2020,Male,50,Fine no high winds,November,16
2020,Male,50,Fine no high winds,December,10
2020,Male,50,Raining no high winds,January,1
2020,Male,50,Raining no high winds,March,1
2020,Male,50,Raining no high winds,April,1
2020,Male,50,Raining no high winds,May,1
2020,Male,50,Raining no high winds,June,2
2020,Male,50,Raining no high winds,July,4
2020,Male,50,Raining no high winds,August,2
2020,Male,50,Raining no high winds,September,3
2020,Male,50,Raining no high winds,October,3
2020,Male,50,Raining no high winds,November,3
2020,Male,50,Raining no high winds,December,3
2020,Male,50,Snowing no high winds,March,1
2020,Male,50,Fine + high winds,February,1
2020,Male,50,Fine + high winds,March,1
2020,Male,50,Fine + high winds,June,1
2020,Male,50,Fine + high winds,December,2
2020,Male,50,Raining + high winds,January,2
2020,Male,50,Raining + high winds,October,1
2020,Male,50,Fog or mist,May,1
2020,Male,50,Fog or mist,December,1
2020,Male,51,Fine no high winds,January,24
2020,Male,51,Fine no high winds,February,11
2020,Male,51,Fine no high winds,March,19
2020,Male,51,Fine no high winds,April,10
2020,Male,51,Fine no high winds,May,13
2020,Male,51,Fine no high winds,June,21
2020,Male,51,Fine no high winds,July,20
2020,Male,51,Fine no high winds,August,28
2020,Male,51,Fine no high winds,September,18
2020,Male,51,Fine no high winds,October,13
2020,Male,51,Fine no high winds,November,11
2020,Male,51,Fine no high winds,December,10
2020,Male,51,Raining no high winds,January,4
2020,Male,51,Raining no high winds,February,2
2020,Male,51,Raining no high winds,March,6
2020,Male,51,Raining no high winds,June,1
2020,Male,51,Raining no high winds,July,5
2020,Male,51,Raining no high winds,August,2
2020,Male,51,Raining no high winds,October,4
2020,Male,51,Raining no high winds,December,6
2020,Male,51,Snowing no high winds,January,1
2020,Male,51,Fine + high winds,February,1
2020,Male,51,Fine + high winds,November,1
2020,Male,51,Raining + high winds,March,1
2020,Male,51,Raining + high winds,October,2
2020,Male,51,Fog or mist,February,1
2020,Male,51,Fog or mist,June,1
2020,Male,51,Fog or mist,December,1
2020,Male,52,Fine no high winds,January,11
2020,Male,52,Fine no high winds,February,11
2020,Male,52,Fine no high winds,March,14
2020,Male,52,Fine no high winds,April,12
2020,Male,52,Fine no high winds,May,13
2020,Male,52,Fine no high winds,June,23
2020,Male,52,Fine no high winds,July,13
2020,Male,52,Fine no high winds,August,24
2020,Male,52,Fine no high winds,September,21
2020,Male,52,Fine no high winds,October,15
2020,Male,52,Fine no high winds,November,19
2020,Male,52,Fine no high winds,December,13
2020,Male,52,Raining no high winds,January,5
2020,Male,52,Raining no high winds,February,4
2020,Male,52,Raining no high winds,March,1
2020,Male,52,Raining no high winds,April,1
2020,Male,52,Raining no high winds,July,4
2020,Male,52,Raining no high winds,August,2
2020,Male,52,Raining no high winds,September,1
2020,Male,52,Raining no high winds,October,6
2020,Male,52,Raining no high winds,November,1
2020,Male,52,Raining no high winds,December,6
2020,Male,52,Fine + high winds,February,1
2020,Male,52,Fine + high winds,November,2
2020,Male,52,Raining + high winds,January,1
2020,Male,52,Raining + high winds,February,3
2020,Male,52,Raining + high winds,March,1
2020,Male,52,Raining + high winds,September,1
2020,Male,52,Raining + high winds,October,1
2020,Male,52,Fog or mist,November,1
2020,Male,52,Fog or mist,December,1
2020,Male,53,Fine no high winds,January,11
2020,Male,53,Fine no high winds,February,15
2020,Male,53,Fine no high winds,March,13
2020,Male,53,Fine no high winds,April,10
2020,Male,53,Fine no high winds,May,24
2020,Male,53,Fine no high winds,June,26
2020,Male,53,Fine no high winds,July,29
2020,Male,53,Fine no high winds,August,27
2020,Male,53,Fine no high winds,September,24
2020,Male,53,Fine no high winds,October,16
2020,Male,53,Fine no high winds,November,11
2020,Male,53,Fine no high winds,December,11
2020,Male,53,Raining no high winds,January,1
2020,Male,53,Raining no high winds,February,2
2020,Male,53,Raining no high winds,March,1
2020,Male,53,Raining no high winds,June,2
2020,Male,53,Raining no high winds,August,4
2020,Male,53,Raining no high winds,September,2
2020,Male,53,Raining no high winds,October,10
2020,Male,53,Raining no high winds,November,4
